Date,High_Moderna,Low_Moderna,Open_Moderna,Close_Moderna,Volume_Moderna,Adj Close_Moderna,High_Inovio Pharmaceuticals,Low_Inovio Pharmaceuticals,Open_Inovio Pharmaceuticals,Close_Inovio Pharmaceuticals,Volume_Inovio Pharmaceuticals,Adj Close_Inovio Pharmaceuticals,High_Novavax,Low_Novavax,Open_Novavax,Close_Novavax,Volume_Novavax,Adj Close_Novavax,High_BioNTech,Low_BioNTech,Open_BioNTech,Close_BioNTech,Volume_BioNTech,Adj Close_BioNTech
18-02-2020,19.35000038,18.56999969,19.13999939,18.90999985,4121900,18.90999985,4.550000191,4.159999847,4.449999809,4.21999979,15211000,4.21999979,8.180000305,7.559999943,7.690000057,7.989999771,2577100,7.989999771,31.54000092,30.26000023,30.48999977,31.54000092,66200,31.54000092
19-02-2020,19.23999977,18.72500038,19.09000015,18.92000008,3148000,18.92000008,4.289999962,3.609999895,4.210000038,3.809999943,14385400,3.809999943,8.029999733,7.630000114,7.860000134,7.949999809,2132000,7.949999809,32.29000092,30.75,31.5,32.25,253800,32.25
20-02-2020,19.17000008,18.42000008,18.86000061,18.54000092,4562200,18.54000092,3.789999962,3.569999933,3.75999999,3.640000105,6073200,3.640000105,8.06000042,7.760000229,7.880000114,7.940000057,2355000,7.940000057,32.58000183,31.00499916,31.71999931,32.38000107,152200,32.38000107
21-02-2020,18.54999924,17.90999985,18.46999931,18.22999954,3651100,18.22999954,3.880000114,3.569999933,3.730000019,3.75,7859100,3.75,7.940000057,7.630000114,7.869999886,7.71999979,1804300,7.71999979,32.45999908,31.27000046,31.79999924,32.34999847,158700,32.34999847
24-02-2020,19.28000069,18.29999924,19.22999954,18.59000015,7605400,18.59000015,4.199999809,3.829999924,4.099999905,3.960000038,15286400,3.960000038,8.5,7.929999828,8.31000042,8.159999847,5044200,8.159999847,31.10000038,29.13999939,30,30.60000038,148400,30.60000038
25-02-2020,26.54999924,20.51000023,22.14999962,23.76000023,65001900,23.76000023,4.070000172,3.599999905,4.019999981,3.74000001,9679000,3.74000001,8.300000191,7.699999809,8.210000038,7.949999809,2947800,7.949999809,33.95999908,30,30,33.43999863,201500,33.43999863
26-02-2020,29.97999954,27.07999992,29.04999924,29.15999985,76444500,29.15999985,4.039999962,3.730000019,3.799999952,3.99000001,14289700,3.99000001,11.21000004,8.319999695,8.649999619,9.220000267,24614800,9.220000267,34.38999939,31.54999924,31.85000038,33.75,213300,33.75
27-02-2020,36,23.04999924,35.88000107,26.15999985,68256300,26.15999985,5,4.099999905,4.440000057,4.360000134,35244300,4.360000134,11.88000011,9.800000191,11.10000038,11.80000019,27547100,11.80000019,33.97000122,31.04899979,31.45000076,33.88000107,112400,33.88000107
28-02-2020,25.95000076,22.01499939,23.37999916,25.93000031,24253700,25.93000031,4.889999866,3.930000067,4.789999962,4.28000021,25725700,4.28000021,17.70999908,12.72000027,14.93999958,16,36295500,16,35.09999847,32.84999847,33.40000153,35.09999847,234400,35.09999847
02-03-2020,30.75,25.20999908,27,29.87999916,33084000,29.87999916,4.5,3.829999924,4.400000095,4.389999866,16180000,4.389999866,14,11.48999977,13.96000004,12.02000046,14261700,12.02000046,36.59999847,34,35.00999832,36.59999847,185100,36.59999847
03-03-2020,28.60000038,26.60000038,27.80400085,27.90999985,17599100,27.90999985,7.480000019,4.840000153,5.119999886,7.449999809,121306800,7.449999809,11.10999966,9.920000076,10.56000042,10.77999973,9957300,10.77999973,40.9980011,36.59999847,36.65000153,38.47999954,297900,38.47999954
04-03-2020,28.71999931,26.79999924,27.98999977,27.48999977,11817700,27.48999977,9.399999619,7.340000153,8.43999958,8.029999733,142160200,8.029999733,12.35000038,10.10000038,10.11999989,11.31999969,10977400,11.31999969,39.29999924,38,39,39.18999863,127100,39.18999863
05-03-2020,28.95000076,26.53499985,27.48999977,28.01000023,14670000,28.01000023,10.10000038,7.519999981,8.029999733,9.800000191,112845000,9.800000191,13.39999962,11.71000004,11.85000038,12.86999989,14057100,12.86999989,38.06000137,35.63999939,37.70999908,37.11999893,77000,37.11999893
06-03-2020,29.79999924,27.67000008,27.97999954,29.61000061,21097500,29.61000061,16,10.68000031,10.81000042,14.09000015,195142300,14.09000015,14.25,11.57999992,13.82999992,12.47999954,13250800,12.47999954,40.94599915,35.61000061,37.61999893,38.09000015,279200,38.09000015
09-03-2020,30,24.15999985,30,24.29000092,14124100,24.29000092,19.36000061,8.529999733,18.89999962,9.829999924,138364400,9.829999924,13,9.600000381,12.51000023,10.02000046,8328800,10.02000046,35.90000153,32.40000153,35.15000153,33.47999954,190200,33.47999954
10-03-2020,25.94000053,21.28000069,25.70999908,22.34000015,13019500,22.34000015,10.88000011,5.5,9.399999619,5.699999809,75074500,5.699999809,12.47999954,10.35000038,12.47000027,10.64999962,12365400,10.64999962,35.83000183,31.45199966,35.08000183,33.95999908,327500,33.95999908
11-03-2020,25.74900055,22.52400017,22.54000092,23.61000061,14809600,23.61000061,8.600000381,6.340000153,6.849999905,8.369999886,98432900,8.369999886,10.80000019,9.319999695,10.51000023,10.51000023,9052100,10.51000023,34.09500122,31,33.40000153,32.16999817,119000,32.16999817
12-03-2020,24.28000069,21.89999962,22.89999962,22.29999924,11305300,22.29999924,11.93000031,8.520000458,10.94999981,9.5,98065300,9.5,10.47000027,9.149999619,9.510000229,9.289999962,5488400,9.289999962,30.39500046,28,28.98999977,28.54999924,184100,28.54999924
13-03-2020,23.46999931,19.30999947,23,21.29999924,11853100,21.29999924,8.630000114,6.599999905,7.989999771,7.199999809,43970700,7.199999809,9.729999542,7.519999981,9.5,8.409999847,6115400,8.409999847,31.97999954,29.19000053,30,30.93000031,197600,30.93000031
16-03-2020,27.79999924,22.21999931,23.76000023,26.48999977,39850800,26.48999977,6.46999979,5.130000114,6.059999943,6.130000114,30066800,6.130000114,8.140000343,6.769999981,7.769999981,6.909999847,4779400,6.909999847,52.79999924,38,49.36000061,40,1935900,40
17-03-2020,32.70000076,27.31500053,29.36000061,28.18000031,44484100,28.18000031,7.849999905,6.5,6.820000172,7.340000153,32484900,7.340000153,10.18999958,7.849999905,8,9.5,11624000,9.5,76,56.00999832,65,66.59999847,2939800,66.59999847
18-03-2020,32.54000092,26.54999924,27.12999916,31.57999992,28702300,31.57999992,7.619999886,6.599999905,6.920000076,7.440000057,18324400,7.440000057,11.47999954,8.800000191,8.850000381,10.64999962,11034100,10.64999962,105,82.20899963,90.38999939,92,3027000,92
19-03-2020,34.97999954,25.19000053,32.77999878,28.27000046,36952800,28.27000046,7.429999828,6.099999905,7.389999866,6.489999771,18310000,6.489999771,13.19999981,10.80000019,10.97999954,11.57999992,11901400,11.57999992,83.32900238,59,83.19999695,59.29999924,1598500,59.29999924
20-03-2020,30.22999954,26.20000076,29.25,28.20000076,16522400,28.20000076,7.679999828,6.5,7.050000191,7.21999979,24446900,7.21999979,11.89999962,9.56000042,11.80000019,10.35000038,5726000,10.35000038,55,43.65999985,54.95000076,46.5,1174000,46.5
23-03-2020,29.80999947,26.25,28.70999908,26.56999969,11080800,26.56999969,7.440000057,6.53000021,7.389999866,6.619999886,15497100,6.619999886,11.17000008,10.02999973,10.71000004,10.76000023,3064600,10.76000023,59.97999954,50.31000137,59,51.31000137,994100,51.31000137
24-03-2020,27.25,24.36000061,27.09000015,25.81999969,12550500,25.81999969,7.400000095,6.710000038,7.309999943,7.090000153,19009900,7.090000153,14.93000031,12.18000031,14.35000038,12.77000046,18556500,12.77000046,58.99000168,48.02000046,58.90000153,53.63999939,579700,53.63999939
25-03-2020,27.97999954,24.79000092,25,27.12999916,9651500,27.12999916,6.949999809,6.570000172,6.929999828,6.679999828,11349000,6.679999828,13.13000011,11.39999962,13.01000023,11.75,6975400,11.75,53.68500137,47.20000076,53.63000107,47.20000076,333200,47.20000076
26-03-2020,28.79000092,27.55999947,27.55999947,27.94000053,5570800,27.94000053,7.389999866,6.630000114,6.71999979,7.150000095,17695900,7.150000095,13,11.90999985,12.10000038,12.73999977,5283600,12.73999977,55.75,50,52,55,471600,55
27-03-2020,31.09000015,27.95000076,28.37000084,30.04999924,12408300,30.04999924,8.420000076,7.210000038,7.269999981,8.319999695,36204200,8.319999695,13.44999981,12.14999962,12.64999962,13.05000019,8245600,13.05000019,55.40000153,51.31999969,54.83000183,55,246200,55
30-03-2020,31.69000053,28.27000046,30.59000015,30.47999954,10749900,30.47999954,9.319999695,7.599999905,9.199999809,8.020000458,31303900,8.020000458,14.47000027,12.86999989,13.34000015,14.30000019,6502600,14.30000019,64.44999695,59.04000092,60,62,591200,62
31-03-2020,30.97999954,29.20000076,30.60000038,29.95000076,6022100,29.95000076,8.050000191,7.25,7.940000057,7.440000057,13557300,7.440000057,14.35999966,13.25,13.93000031,13.57999992,6296200,13.57999992,62,57,59.86000061,58.40000153,243300,58.40000153
01-04-2020,30.94000053,29.44000053,30.04999924,29.67000008,7004600,29.67000008,8.090000153,7.090000153,7.320000172,7.699999809,15973400,7.699999809,14.88000011,13.72999954,14.18000031,14.02999973,5953000,14.02999973,58.19499969,52.47999954,56.34999847,52.91999817,259100,52.91999817
02-04-2020,33.38999939,29.84000015,30.60000038,33.20000076,15934400,33.20000076,7.650000095,7.099999905,7.630000114,7.519999981,10865400,7.519999981,13.98999977,13.21000004,13.64999962,13.85999966,3110300,13.85999966,56.93000031,53,55.5,56.90999985,245700,56.90999985
03-04-2020,35.65999985,32.72000122,32.81000137,34.84000015,16896200,34.84000015,7.940000057,7.239999771,7.309999943,7.739999771,11052900,7.739999771,15.68999958,13.60000038,13.73999977,15.60999966,9144800,15.60999966,57.97999954,52.00999832,57.97999954,52.75,227300,52.75
06-04-2020,35.18500137,33.33000183,34.90999985,34.63999939,10841600,34.63999939,8.680000305,7.820000172,8.479999542,8.43999958,31317700,8.43999958,16.59000015,15.06000042,15.60000038,16.10000038,5415800,16.10000038,55.59999847,52.40000153,55.5,52.72999954,331000,52.72999954
07-04-2020,34.02999878,30.97999954,33.81000137,32.02000046,10104300,32.02000046,9.199999809,7.929999828,8.75,8.270000458,25542100,8.270000458,16,14.38000011,15.78999996,14.89999962,4704500,14.89999962,50.20000076,44,50,45.59999847,1461700,45.59999847
08-04-2020,32.93999863,31.75,32.36000061,32.41999817,4119800,32.41999817,8.529999733,8.130000114,8.289999962,8.319999695,13996900,8.319999695,18.25,16.29999924,17.14999962,17.18000031,13825700,17.18000031,48.09999847,44.50999832,48.09999847,44.95000076,819800,44.95000076
09-04-2020,32.91999817,31.31999969,32.54999924,31.86000061,4861800,31.86000061,8.5,8.010000229,8.399999619,8.119999886,11598700,8.119999886,17.85000038,16.80999947,17.45000076,17.04999924,4760200,17.04999924,53,45,52.00999832,45.40999985,1483000,45.40999985
13-04-2020,32.97999954,31.70999908,32,32.90000153,5603900,32.90000153,8.140000343,7.53000021,8.079999924,7.760000229,10435700,7.760000229,17.88999939,17.04999924,17.85000038,17.63999939,4114700,17.63999939,46.38999939,41,46.02000046,41.70999908,880700,41.70999908
14-04-2020,34.99000168,33.15000153,34,34.65999985,8126900,34.65999985,7.860000134,7.369999886,7.840000153,7.440000057,10986900,7.440000057,18.12000084,17.20999908,17.85000038,18,3936500,18,43.97999954,41.40000153,43.81999969,41.63000107,863900,41.63000107
15-04-2020,38.45000076,33.72000122,34.63999939,37.25,15683000,37.25,7.329999924,6.880000114,7.21999979,7.139999866,11467300,7.139999866,17.94000053,17.11000061,17.54999924,17.53000069,3455100,17.53000069,41.24000168,38.13000107,40.90000153,38.58000183,980600,38.58000183
16-04-2020,41.54999924,36.61999893,38.07400131,40.59999847,20670700,40.59999847,7.889999866,7.360000134,7.610000134,7.889999866,16823800,7.889999866,18.48999977,17.56999969,17.60000038,18.10000038,4188800,18.10000038,39.25999832,37,38.75999832,38.79000092,849400,38.79000092
17-04-2020,49,43.38000107,48.99000168,46.84999847,32286000,46.84999847,8.390000343,7.539999962,8,8.260000229,21123100,8.260000229,19.79999924,17.72999954,18.10000038,19.07999992,7478600,19.07999992,41.70700073,38.875,40.29999924,40.81000137,1008300,40.81000137
20-04-2020,54.95000076,44.50999832,45,51.68999863,34102500,51.68999863,9.859999657,8.100000381,8.140000343,9.050000191,40869000,9.050000191,26.34000015,18.95000076,19.10000038,23.79999924,27006300,23.79999924,45.90000153,41,41.49000168,43.36999893,1278800,43.36999893
21-04-2020,56.38000107,43.11000061,53,49.25999832,39642000,49.25999832,10.39999962,8.609999657,9.520000458,9.899999619,45541900,9.899999619,26.10000038,19.18000031,24.04000092,21.53000069,15517500,21.53000069,45.90000153,39.79999924,45.27000046,42.25999832,1507200,42.25999832
22-04-2020,51.81999969,49.06000137,50.61000061,51.20000076,11670100,51.20000076,11.89999962,10.31999969,10.57999992,11.71000004,65624200,11.71000004,23.10000038,20.06999969,22.97999954,21.37000084,6478400,21.37000084,55.84999847,45.20000076,54.43999863,53.5,10852500,53.5
23-04-2020,50.70000076,46.88999939,49.09999847,47.43999863,15152400,47.43999863,13.63000011,11.52000046,13.18000031,12.02999973,93746600,12.02999973,21.95000076,20.19000053,21.42000008,20.37999916,4911400,20.37999916,58,49.22000122,58,50,4271200,50
24-04-2020,50.5,47.14199829,47.15000153,50.5,11702100,50.5,15.07999992,12,12.60000038,14.59000015,129265400,14.59000015,20.45000076,18.71999931,20.31999969,19.82999992,4962900,19.82999992,51.49000168,47.59999847,51.24000168,47.75,1822700,47.75
27-04-2020,51.70000076,47.29999924,51.52999878,48.04999924,13744400,48.04999924,16.5,12.76000023,15.78999996,13.69999981,122088000,13.69999981,21.85000038,20,20.20000076,21.01000023,5280400,21.01000023,50.25,48.15999985,48.88999939,49.40000153,1183300,49.40000153
28-04-2020,50.45000076,47.16999817,50.40000153,47.88000107,13067200,47.88000107,14.39000034,12.60000038,14.36999989,13.75,55000500,13.75,21.65999985,19.62000084,21.39999962,20.54999924,3983000,20.54999924,48.97999954,44.79999924,48.59999847,45.83000183,1511200,45.83000183
29-04-2020,46.95000076,45.00999832,46.59999847,46.36999893,11762000,46.36999893,14.23999977,13.02000046,13.97999954,13.73999977,42098000,13.73999977,20.29999924,18,20.02000046,18.40999985,6512300,18.40999985,49.70000076,46.13000107,48,49.25,1766400,49.25
30-04-2020,48.36999893,45.81999969,46.77999878,45.99000168,7741900,45.99000168,13.42000008,11.60000038,13.19999981,12.02999973,35916600,12.02999973,19.29999924,17.87999916,18.85000038,18.12999916,4548900,18.12999916,49.22000122,46.02000046,49.20999908,47.47999954,1034100,47.47999954
01-05-2020,50.45000076,46.29000092,48.70999908,47.93000031,21701300,47.93000031,11.75,9.529999733,11,10.27999973,45302000,10.27999973,18.64999962,16.40999985,17.79999924,17.32999992,4761400,17.32999992,46.99000168,43,46,45.11000061,874600,45.11000061
04-05-2020,50.5,48,48.04999924,50.5,10460500,50.5,11.34000015,9.710000038,10.11999989,11.22999954,27213900,11.22999954,18.40999985,16.75,17,18.05999947,3736700,18.05999947,47.47000122,44.36000061,45.20000076,45.77999878,784900,45.77999878
05-05-2020,50.95999908,47.22999954,50.47999954,49.34000015,11160200,49.34000015,11.59000015,10.32999992,11.35000038,10.64000034,21321200,10.64000034,18.70000076,17.73999977,18.25,17.78000069,2948300,17.78000069,50.375,47.70600128,48.40999985,50,2604800,50
06-05-2020,49.25,47.52000046,48.45000076,48.95000076,6692300,48.95000076,10.64000034,9.859999657,10.39000034,10.47000027,16936200,10.47000027,18.04000092,16.97999954,17.71999931,17.13999939,2481000,17.13999939,50.20000076,47.5,50.13999939,47.77999878,889400,47.77999878
07-05-2020,55.99000168,51.06000137,55.77999878,53.18999863,30942700,53.18999863,10.97999954,10.14999962,10.42000008,10.69999981,16181600,10.69999981,18.71999931,16.92000008,17.30999947,18.14999962,3392200,18.14999962,49.5,48.34999847,49.25999832,49.31999969,815300,49.31999969
08-05-2020,59.88000107,52.15000153,53.06000137,59.25,24083200,59.25,10.97000027,10.28999996,10.44999981,10.85999966,13533400,10.85999966,18.92000008,17.90999985,18.20000076,18.72999954,3062000,18.72999954,49.88800049,48.20800018,49.15999985,49.24000168,696100,49.24000168
11-05-2020,67.66999817,59.13999939,59.59999847,66.90000153,34852000,66.90000153,12.05000019,11.02999973,11.22000027,11.89999962,34511300,11.89999962,24.60000038,19.62000084,19.80999947,24.5,24642100,24.5,50.79000092,47.91400146,49.61000061,49.97999954,1887400,49.97999954
12-05-2020,68.48999786,62.02000046,65.98999786,62.34999847,25934500,62.34999847,13.5,11.60999966,11.68999958,12.89999962,55374200,12.89999962,44.93999863,36.08000183,39.02000046,39.81999969,74649600,39.81999969,52.11999893,49.20000076,50.40000153,49.33000183,1910200,49.33000183
13-05-2020,66.97000122,60.29000092,63.79999924,65.18000031,22126000,65.18000031,13.85000038,11.81000042,13.42000008,13.36999989,39714100,13.36999989,42.79999924,37.40000153,39.31999969,40.66999817,24237100,40.66999817,50.88999939,47.43000031,50.5,48.49000168,1468800,48.49000168
14-05-2020,65.38999939,61.43999863,64.79000092,64.55999756,12198200,64.55999756,14.09000015,12.78999996,13.68000031,13.64999962,30107400,13.64999962,40.34999847,37.36999893,39.22999954,38.29999924,7832800,38.29999924,49.08000183,45.08000183,48.56000137,48.65999985,1099100,48.65999985
15-05-2020,67.66999817,63.00999832,63.79000092,66.69000244,16341900,66.69000244,13.85000038,12.90999985,13.17000008,13.43000031,22126400,13.43000031,46,38.04999924,38.18000031,43.63000107,21892500,43.63000107,49.74000168,48.20000076,48.50999832,49.49000168,793800,49.49000168
18-05-2020,87,75.66000366,86.13999939,80,80813300,80,14.56999969,13.5,13.68999958,14.17000008,35369200,14.17000008,61.5,48.29999924,49.27999878,56.95999908,24580300,56.95999908,60.43000031,50.59999847,54.74000168,60.16999817,5013900,60.16999817
19-05-2020,79.75,70.31999969,78.06999969,71.66999817,64932300,71.66999817,15.11999989,13.67000008,14.13000011,14.56000042,33146700,14.56000042,61,52.06000137,58.25,53.90000153,12579400,53.90000153,57.93999863,49.95000076,57,50.59000015,3612100,50.59000015
20-05-2020,74.48000336,67.41000366,70.01000214,73.47000122,53655300,73.47000122,16.92000008,15,16.59000015,15.78999996,77201100,15.78999996,54.5,47.88999939,54.00999832,52.81000137,8180300,52.81000137,53.72000122,51.61999893,53.20999908,53.04000092,1979300,53.04000092
21-05-2020,73.16000366,65.30999756,73.05000305,67.05000305,35318000,67.05000305,15.59000015,13.89999962,15.53999996,14.23999977,34343000,14.23999977,53.58000183,49.59999847,52.75,50.06999969,5479500,50.06999969,54.20000076,51.14500046,54.09999847,51.90000153,1094300,51.90000153
22-05-2020,70.59999847,67.13999939,69.93000031,69,28912700,69,14.59000015,13.22000027,14.25,14.07999992,16171800,14.07999992,49.74000168,45.11999893,48.5,46.11000061,6083300,46.11000061,52.61000061,50.75999832,52.15000153,51.02999878,941600,51.02999878
26-05-2020,66.58999634,57.04999924,66.40000153,57.70999908,40332600,57.70999908,15.06999969,14.14999962,14.21000004,14.46000004,20717300,14.46000004,54.5,46.75,54.34999847,48.16999817,22045300,48.16999817,52.54999924,49.34000015,52.40000153,50.88000107,1511100,50.88000107
27-05-2020,53.34000015,46.13000107,51.20000076,52.18000031,59514700,52.18000031,14.05000019,12.27999973,14,13.18999958,25674400,13.18999958,48.84000015,40.97999954,48.20000076,45.47000122,10439500,45.47000122,50.22000122,46.29999924,49.52999878,47.59000015,1810200,47.59000015
28-05-2020,59.11000061,53.34999847,53.5,55.54000092,32258900,55.54000092,13.94999981,12.75,12.77000046,13.35000038,13829800,13.35000038,46.59999847,44.52000046,46.09999847,44.84000015,4955100,44.84000015,50.11000061,46.75299835,48.34000015,46.86999893,1107900,46.86999893
29-05-2020,61.65000153,56.56000137,57.45000076,61.5,38070400,61.5,14.92000008,13.32999992,13.55000019,14.75,19289000,14.75,46.22000122,44.29999924,44.72000122,46.04000092,4108400,46.04000092,49.52999878,47.15999985,48.18999863,49.52999878,760600,49.52999878
01-06-2020,63.90000153,60.50999832,62.75999832,62.18000031,21257500,62.18000031,15.25,14.25,14.77999973,14.85999966,23309100,14.85999966,53.97000122,45.75,46.16999817,52.81999969,9686800,52.81999969,53.20999908,49.54000092,50,52.29999924,1275800,52.29999924
02-06-2020,59.95000076,55.35499954,58.70000076,59.86999893,21701100,59.86999893,14.55000019,13.75,14.52000046,14.34000015,15648500,14.34000015,52.74000168,47.65999985,52.74000168,49.63999939,6538800,49.63999939,52.84999847,50.09999847,51.97999954,52.38000107,688500,52.38000107
03-06-2020,63.36999893,57.09999847,57.50999832,59.88999939,20811500,59.88999939,14.31999969,12.10000038,13.89999962,12.43000031,38161000,12.43000031,49.16999817,40.5,48.90000153,44.25,16950300,44.25,52.22999954,49.54000092,51.84999847,51.15999985,1379900,51.15999985
04-06-2020,61.93000031,58.52000046,61.61000061,60.59000015,13504000,60.59000015,12.89000034,11.72999954,12.44999981,11.88000011,18582600,11.88000011,46.65999985,42.88000107,44,44.65999985,5713100,44.65999985,51.86000061,49.70000076,50.45000076,50,623300,50
05-06-2020,59.18999863,56.63000107,58.49000168,58.18999863,14677900,58.18999863,12.31999969,11.26000023,12.10999966,11.93000031,18795300,11.93000031,50.49000168,45.25999832,49.45999908,46.29999924,8077200,46.29999924,50.22999954,48.5,49.79999924,49.18000031,768700,49.18000031
08-06-2020,59.38000107,56.72000122,58.29999924,59.09999847,11249300,59.09999847,12.10000038,11.13000011,11.85000038,12.02999973,14912700,12.02999973,45.15000153,42.13999939,44.58000183,44.79000092,4812700,44.79000092,49.24100113,47.41999817,49.22000122,48.77999878,1142400,48.77999878
09-06-2020,59.40499878,57.72999954,58.54999924,58.22999954,7600200,58.22999954,13.19999981,11.89999962,12,12.76000023,19104100,12.76000023,48.43000031,44.02000046,44.04999924,45.93000031,3875400,45.93000031,48.09999847,46.86999893,47.79999924,47.79000092,970100,47.79000092
10-06-2020,60.72000122,58.59999847,58.79999924,60.06999969,11074400,60.06999969,13.63000011,12.94999981,13.10000038,13.39000034,15250700,13.39000034,46.45000076,44.38999939,46.16999817,44.95999908,2308700,44.95999908,47.99900055,46.54999924,47.79999924,47.40999985,913100,47.40999985
11-06-2020,66.68699646,58.77000046,62.95000076,60.20000076,32085200,60.20000076,13.35000038,12.02000046,12.92000008,12.18000031,14659500,12.18000031,47.50999832,43.11000061,43.27999878,44.43000031,4089100,44.43000031,49.18999863,47.06999969,49,48.59999847,1324800,48.59999847
12-06-2020,63.63000107,60.29000092,62.35499954,62,14742900,62,13.39999962,12.55000019,12.60999966,13.02000046,13157700,13.02000046,45.75999832,43.59999847,45.54999924,45.56999969,3297800,45.56999969,49.43999863,47.00999832,49.36999893,48.58000183,858800,48.58000183
15-06-2020,66.98000336,63.42399979,65.90000153,66.56999969,19339300,66.56999969,14.18999958,13.14999962,13.14999962,14.14999962,20379100,14.14999962,51.52999878,45,45.93999863,51.06999969,8694400,51.06999969,51.16999817,48.29000092,48.72000122,50.84999847,1087500,50.84999847
16-06-2020,66.59999847,62.59999847,66.30999756,64.33999634,16537800,64.33999634,14.28999996,13.26000023,14.22999954,13.89999962,13944700,13.89999962,52.56999969,48.20999908,51.18000031,52.15000153,5026200,52.15000153,51.5,49.09000015,51,49.90000153,901100,49.90000153
17-06-2020,65.87999725,62.58000183,63.59999847,63.31000137,13616000,63.31000137,14.18999958,13.47000027,13.68999958,13.81999969,12122900,13.81999969,58.34000015,51.81000137,52.02999878,55.40999985,9350000,55.40999985,51.5,49.5,49.75,50.84999847,723000,50.84999847
18-06-2020,65.40000153,62.58000183,63.02999878,64.94999695,10914400,64.94999695,14.5,13.60999966,13.67000008,14.34000015,10963500,14.34000015,59.81000137,55.02000046,55.25,59.27000046,5654100,59.27000046,51.59000015,49.83000183,49.86000061,50.93999863,691500,50.93999863
19-06-2020,66.44999695,64.01000214,64.98999786,66.34999847,16076700,66.34999847,14.73999977,14.10999966,14.43000031,14.27000046,17969200,14.27000046,66.05999756,61.75,63.27999878,64.75,11569300,64.75,51.58000183,49.90999985,50.90000153,51.36000061,735800,51.36000061
22-06-2020,66.29000092,62.11999893,65.91999817,64.75,13586400,64.75,15.31999969,14.39999962,14.5,15.30000019,16222000,15.30000019,67.91000366,59.29000092,67.59999847,65.94999695,8431300,65.94999695,58.90000153,51.84999847,51.95000076,57.45000076,2678200,57.45000076
23-06-2020,65.08000183,62.74000168,64.09999847,62.93999863,12361300,62.93999863,22.68000031,16.01000023,16.76000023,21.56999969,172015000,21.56999969,69.98999786,62.93999863,62.93999863,69.66000366,6138100,69.66000366,56,51.52000046,55.61999893,52.75,2142200,52.75
24-06-2020,66.15599823,63.13999939,63.22999954,64.83999634,14377100,64.83999634,25.60000038,20.62999916,22.12000084,23.87000084,125018300,23.87000084,80.69999695,70,70.05000305,77.5,10960400,77.5,55.34999847,51.81000137,53,54.72999954,1344500,54.72999954
25-06-2020,67,58.50999832,67,62,26905700,62,31.56999969,25.34000015,25.79000092,31.25,143776900,31.25,86.5,80.04000092,81.30999756,83.54000092,10743500,83.54000092,59.91999817,53.52000046,54.50999832,59.70999908,2406400,59.70999908
26-06-2020,62.29000092,59.13999939,60.70999908,61.27999878,13866300,61.27999878,33.79000092,24.60000038,31.63999939,29.97999954,150212700,29.97999954,81.43000031,70.30999756,79.73000336,77.38999939,13522400,77.38999939,63.36999893,56.5,56.63000107,62.13000107,2830700,62.13000107
29-06-2020,63,59.40000153,61.81999969,62.08000183,8074200,62.08000183,31.70999908,26.60000038,28.31999969,31.69000053,52957900,31.69000053,88.97000122,78.69999695,81.48000336,83.61000061,8693300,83.61000061,71.37999725,64.12000275,65.68000031,65.80000305,4011400,65.80000305
30-06-2020,65.15899658,61.79999924,62.18000031,64.20999908,11955200,64.20999908,30,23.59000015,27.04000092,26.95000076,98390000,26.95000076,89.5,80.66999817,85,83.34999847,7782200,83.34999847,68.25,62.22000122,66.16000366,66.73999786,1979100,66.73999786
01-07-2020,63.72999954,59.11999893,63,61.59000015,17916500,61.59000015,24.27000046,18.35000038,22.75,19.72999954,103810600,19.72999954,82.59999847,76.58000183,79.47000122,79.69999695,6612100,79.69999695,79.37999725,62.29999924,77.69999695,64.13999939,9879300,64.13999939
02-07-2020,61.79999924,55.81000137,60,58.56999969,26544400,58.56999969,22.47999954,19.89999962,19.90999985,21.45000076,52609000,21.45000076,84.30000305,75.40000153,77.47000122,81.63999939,5210900,81.63999939,69.38999939,62.72999954,68.24500275,63.27000046,3926500,63.27000046
06-07-2020,60.72999954,57.09999847,58.54999924,59.15000153,9977300,59.15000153,21.87000084,19.53000069,21.62000084,20.93000031,39657900,20.93000031,81.19000244,76.09999847,80.15000153,79.44000244,3832000,79.44000244,66.90000153,64.33000183,65.58999634,65.51000214,1649400,65.51000214
07-07-2020,61.5,57.43999863,58.79999924,61.09000015,8904300,61.09000015,24.98999977,20.75,21,24.09000015,62338300,24.09000015,111.7699966,95.5,104,104.5599976,26477900,104.5599976,70.88999939,63.50999832,64,69.33999634,2264400,69.33999634
08-07-2020,62.45999908,59.45000076,60.79000092,61.58000183,7590900,61.58000183,24.38999939,22.53000069,22.79999924,23.45999908,28460800,23.45999908,105.0199966,95.5,103.8499985,98.30000305,7898700,98.30000305,68.58000183,66.45999908,67.20999908,67.55999756,1449600,67.55999756
09-07-2020,65.34999847,58.88000107,62.09000015,64.95999908,20646100,64.95999908,24.52000046,22.90999985,23,23.27000046,23928600,23.27000046,101.1500015,93.48000336,98.31999969,96.30000305,4348600,96.30000305,68,64.51000214,66.61000061,65.61000061,1186700,65.61000061
10-07-2020,64.93000031,62.31999969,64.65000153,62.61000061,7407500,62.61000061,23.64999962,22.64999962,23.12999916,23.37999916,16854200,23.37999916,98.61000061,93.51000214,94,94.36000061,3072200,94.36000061,71.29000092,67,67,70.36000061,2874300,70.36000061
